subject,stimulus_num,stimulus_name,v_quartile,a_quartile,split
sub-03,2021,stimulus_2021,2,3,train
sub-03,2022,stimulus_2022,0,1,train
sub-03,2023,stimulus_2023,2,2,val
sub-03,2024,stimulus_2024,0,0,train
sub-03,2025,stimulus_2025,1,2,train
sub-03,2026,stimulus_2026,2,0,train
sub-03,2027,stimulus_2027,1,0,train
sub-03,2028,stimulus_2028,2,1,train
sub-03,2029,stimulus_2029,2,3,test
sub-03,2030,stimulus_2030,3,3,train
sub-03,2031,stimulus_2031,2,2,train
sub-03,2032,stimulus_2032,2,2,train
sub-03,2033,stimulus_2033,2,3,train
sub-03,2034,stimulus_2034,3,3,train
sub-03,2035,stimulus_2035,2,3,train
sub-03,2036,stimulus_2036,1,0,train
sub-03,2037,stimulus_2037,2,3,test
sub-03,2038,stimulus_2038,1,1,train
sub-03,2039,stimulus_2039,1,1,train
sub-03,2040,stimulus_2040,3,3,train
sub-03,2041,stimulus_2041,2,2,train
sub-03,2042,stimulus_2042,1,1,train
sub-03,2043,stimulus_2043,3,2,train
sub-03,2044,stimulus_2044,3,1,train
sub-03,2045,stimulus_2045,2,3,test
sub-03,2046,stimulus_2046,1,3,train
sub-03,2047,stimulus_2047,0,3,train
sub-03,2048,stimulus_2048,0,0,train
sub-03,2049,stimulus_2049,0,2,train
sub-03,2050,stimulus_2050,1,1,train
sub-03,2051,stimulus_2051,1,2,train
sub-03,2052,stimulus_2052,1,3,train
sub-03,2053,stimulus_2053,2,3,train
sub-03,2054,stimulus_2054,0,2,train
sub-03,2055,stimulus_2055,0,0,train
sub-03,2056,stimulus_2056,2,0,train
sub-03,2057,stimulus_2057,3,2,train
sub-03,2058,stimulus_2058,0,1,val
sub-03,2059,stimulus_2059,3,1,train
sub-03,2060,stimulus_2060,2,1,val
sub-03,2061,stimulus_2061,3,1,train
sub-03,2062,stimulus_2062,0,0,val
sub-03,2063,stimulus_2063,3,3,test
sub-03,2064,stimulus_2064,1,0,train
sub-03,2065,stimulus_2065,2,3,train
sub-03,2066,stimulus_2066,0,1,train
sub-03,2067,stimulus_2067,0,2,train
sub-03,2068,stimulus_2068,0,3,train
sub-03,2069,stimulus_2069,0,3,train
sub-03,2070,stimulus_2070,3,1,train
sub-03,2071,stimulus_2071,3,1,train
sub-03,2072,stimulus_2072,3,1,train
sub-03,2073,stimulus_2073,1,3,train
sub-03,2074,stimulus_2074,1,2,test
sub-03,2075,stimulus_2075,2,2,train
sub-03,2076,stimulus_2076,1,2,train
sub-03,2077,stimulus_2077,3,3,train
sub-03,2078,stimulus_2078,3,3,train
sub-03,2079,stimulus_2079,1,0,train
sub-03,2080,stimulus_2080,0,2,train
sub-03,2081,stimulus_2081,0,1,train
sub-03,2082,stimulus_2082,3,1,train
sub-03,2083,stimulus_2083,2,1,train
sub-03,2084,stimulus_2084,1,2,train
sub-03,2085,stimulus_2085,3,3,train
sub-03,2086,stimulus_2086,0,1,train
sub-03,2087,stimulus_2087,2,1,train
sub-03,2088,stimulus_2088,2,2,train
sub-03,2089,stimulus_2089,3,3,train
sub-03,2090,stimulus_2090,1,1,train
sub-03,2091,stimulus_2091,0,3,train
sub-03,2092,stimulus_2092,3,3,val
sub-03,2093,stimulus_2093,2,1,train
sub-03,2094,stimulus_2094,1,1,train
sub-03,2095,stimulus_2095,3,1,train
sub-03,2096,stimulus_2096,3,0,train
sub-03,2097,stimulus_2097,1,3,train
sub-03,2098,stimulus_2098,2,3,train
sub-03,2099,stimulus_2099,2,2,train
sub-03,2100,stimulus_2100,3,2,train
sub-03,2101,stimulus_2101,1,0,train
sub-03,2102,stimulus_2102,3,3,train
sub-03,2103,stimulus_2103,1,3,train
sub-03,2104,stimulus_2104,1,0,train
sub-03,2105,stimulus_2105,1,3,train
sub-03,2106,stimulus_2106,0,0,train
sub-03,2107,stimulus_2107,2,0,train
sub-03,2108,stimulus_2108,2,3,train
sub-03,2109,stimulus_2109,0,1,train
sub-03,2110,stimulus_2110,3,3,train
sub-03,2111,stimulus_2111,0,0,test
sub-03,2112,stimulus_2112,2,1,train
sub-03,2113,stimulus_2113,3,3,train
sub-03,2114,stimulus_2114,3,1,test
sub-03,2115,stimulus_2115,0,2,train
sub-03,2116,stimulus_2116,0,0,train
sub-03,2117,stimulus_2117,3,1,train
sub-03,2118,stimulus_2118,3,1,train
sub-03,2119,stimulus_2119,1,0,train
sub-03,2120,stimulus_2120,0,3,train
sub-03,2121,stimulus_2121,0,3,test
sub-03,2122,stimulus_2122,0,2,val
sub-03,2123,stimulus_2123,0,1,val
sub-03,2124,stimulus_2124,0,3,train
sub-03,2125,stimulus_2125,1,1,train
sub-03,2126,stimulus_2126,1,0,test
sub-03,2127,stimulus_2127,1,0,train
sub-03,2128,stimulus_2128,1,0,test
sub-03,2129,stimulus_2129,1,0,test
sub-03,2130,stimulus_2130,0,1,test
sub-03,2131,stimulus_2131,3,0,train
sub-03,2132,stimulus_2132,1,0,train
sub-03,2133,stimulus_2133,1,0,train
sub-03,2134,stimulus_2134,2,0,train
sub-03,2135,stimulus_2135,0,1,train
sub-03,2136,stimulus_2136,1,0,train
sub-03,2137,stimulus_2137,3,3,train
sub-03,2138,stimulus_2138,3,3,test
sub-03,2139,stimulus_2139,0,1,test
sub-03,2140,stimulus_2140,3,3,train
sub-03,2141,stimulus_2141,0,0,train
sub-03,2142,stimulus_2142,0,0,train
sub-03,2143,stimulus_2143,3,3,val
sub-03,2144,stimulus_2144,0,1,train
sub-03,2145,stimulus_2145,2,1,train
sub-03,2146,stimulus_2146,3,2,train
sub-03,2147,stimulus_2147,0,1,val
sub-03,2148,stimulus_2148,1,2,test
sub-03,2149,stimulus_2149,3,2,train
sub-03,2150,stimulus_2150,3,1,train
sub-03,2151,stimulus_2151,1,1,train
sub-03,2152,stimulus_2152,0,1,train
sub-03,2153,stimulus_2153,0,2,train
sub-03,2154,stimulus_2154,3,2,train
sub-03,2155,stimulus_2155,1,0,train
sub-03,2156,stimulus_2156,1,1,train
sub-03,2157,stimulus_2157,0,1,train
sub-03,2158,stimulus_2158,3,3,train
sub-03,2159,stimulus_2159,0,0,val
sub-03,2160,stimulus_2160,1,0,train
sub-03,2161,stimulus_2161,0,3,train
sub-03,2162,stimulus_2162,0,2,train
sub-03,2163,stimulus_2163,3,0,train
sub-03,2164,stimulus_2164,1,3,train
sub-03,2165,stimulus_2165,1,0,train
sub-03,2166,stimulus_2166,2,1,train
sub-03,2167,stimulus_2167,2,2,train
sub-03,2168,stimulus_2168,0,2,train
sub-03,2169,stimulus_2169,0,0,train
sub-03,2170,stimulus_2170,2,3,train
sub-03,2171,stimulus_2171,2,0,train
sub-03,2172,stimulus_2172,1,0,train
sub-03,2173,stimulus_2173,3,1,train
sub-03,2174,stimulus_2174,0,0,train
sub-03,2175,stimulus_2175,2,1,train
sub-03,2176,stimulus_2176,2,1,train
sub-03,2177,stimulus_2177,0,0,train
sub-03,2178,stimulus_2178,1,2,test
sub-03,2179,stimulus_2179,3,3,train
sub-03,2180,stimulus_2180,1,1,train
sub-03,2181,stimulus_2181,3,2,train
sub-03,2182,stimulus_2182,3,3,train
sub-03,2183,stimulus_2183,0,1,train
sub-03,2184,stimulus_2184,1,1,train
sub-03,2185,stimulus_2185,1,1,train
sub-04,1,stimulus_1,0,1,test
sub-04,2,stimulus_2,1,1,val
sub-04,3,stimulus_3,2,3,train
sub-04,4,stimulus_4,1,0,train
sub-04,5,stimulus_5,0,3,train
sub-04,6,stimulus_6,2,1,train
sub-04,7,stimulus_7,1,0,train
sub-04,8,stimulus_8,3,0,val
sub-04,9,stimulus_9,0,0,train
sub-04,10,stimulus_10,3,3,test
sub-04,11,stimulus_11,3,3,train
sub-04,12,stimulus_12,2,1,val
sub-04,13,stimulus_13,3,3,train
sub-04,14,stimulus_14,2,2,train
sub-04,15,stimulus_15,0,3,train
sub-04,16,stimulus_16,3,3,train
sub-04,17,stimulus_17,3,2,train
sub-04,18,stimulus_18,0,2,train
sub-04,19,stimulus_19,3,2,train
sub-04,20,stimulus_20,2,3,test
sub-04,21,stimulus_21,0,2,train
sub-04,22,stimulus_22,1,3,train
sub-04,23,stimulus_23,3,2,val
sub-04,24,stimulus_24,1,1,train
sub-04,25,stimulus_25,0,1,train
sub-04,26,stimulus_26,3,1,train
sub-04,27,stimulus_27,0,2,train
sub-04,28,stimulus_28,0,1,train
sub-04,29,stimulus_29,3,2,test
sub-04,30,stimulus_30,0,2,train
sub-04,31,stimulus_31,0,2,train
sub-04,32,stimulus_32,2,2,train
sub-04,33,stimulus_33,2,2,train
sub-04,34,stimulus_34,2,2,train
sub-04,35,stimulus_35,3,2,train
sub-04,36,stimulus_36,2,1,train
sub-04,37,stimulus_37,3,3,train
sub-04,38,stimulus_38,2,2,test
sub-04,39,stimulus_39,2,0,train
sub-04,40,stimulus_40,3,1,train
sub-04,41,stimulus_41,3,1,test
sub-04,42,stimulus_42,1,1,train
sub-04,43,stimulus_43,3,2,train
sub-04,44,stimulus_44,2,2,train
sub-04,45,stimulus_45,0,1,train
sub-04,46,stimulus_46,0,1,train
sub-04,47,stimulus_47,1,0,val
sub-04,48,stimulus_48,0,0,test
sub-04,49,stimulus_49,2,0,train
sub-04,50,stimulus_50,2,1,train
sub-04,51,stimulus_51,0,0,test
sub-04,52,stimulus_52,1,1,train
sub-04,53,stimulus_53,1,0,test
sub-04,54,stimulus_54,1,1,train
sub-04,55,stimulus_55,2,3,train
sub-04,56,stimulus_56,1,1,train
sub-04,57,stimulus_57,2,3,train
sub-04,58,stimulus_58,3,3,train
sub-04,59,stimulus_59,0,0,train
sub-04,60,stimulus_60,1,2,train
sub-04,61,stimulus_61,1,0,train
sub-04,62,stimulus_62,0,0,test
sub-04,63,stimulus_63,1,0,test
sub-04,64,stimulus_64,1,0,train
sub-04,65,stimulus_65,1,2,train
sub-04,66,stimulus_66,1,0,train
sub-04,67,stimulus_67,0,0,train
sub-04,68,stimulus_68,1,0,train
sub-04,69,stimulus_69,2,1,train
sub-04,70,stimulus_70,1,0,train
sub-04,71,stimulus_71,0,0,train
sub-04,72,stimulus_72,1,0,train
sub-04,73,stimulus_73,0,1,train
sub-04,74,stimulus_74,3,2,train
sub-04,75,stimulus_75,2,1,train
sub-04,76,stimulus_76,1,1,val
sub-04,77,stimulus_77,1,0,train
sub-04,78,stimulus_78,3,1,train
sub-04,79,stimulus_79,0,0,train
sub-04,80,stimulus_80,1,1,train
sub-04,81,stimulus_81,0,2,train
sub-04,82,stimulus_82,2,1,train
sub-04,83,stimulus_83,3,0,train
sub-04,84,stimulus_84,2,1,train
sub-04,85,stimulus_85,2,1,train
sub-04,86,stimulus_86,1,1,train
sub-04,87,stimulus_87,3,1,train
sub-04,88,stimulus_88,2,1,train
sub-04,89,stimulus_89,0,1,train
sub-04,90,stimulus_90,3,1,train
sub-04,91,stimulus_91,2,1,train
sub-04,92,stimulus_92,2,1,train
sub-04,93,stimulus_93,1,2,train
sub-04,94,stimulus_94,3,0,test
sub-04,95,stimulus_95,0,1,val
sub-04,96,stimulus_96,0,3,train
sub-04,97,stimulus_97,1,2,train
sub-04,98,stimulus_98,3,1,train
sub-04,99,stimulus_99,1,2,val
sub-04,100,stimulus_100,3,3,train
sub-04,101,stimulus_101,3,3,train
sub-04,102,stimulus_102,3,2,train
sub-04,103,stimulus_103,1,0,train
sub-04,104,stimulus_104,0,0,train
sub-04,105,stimulus_105,1,1,train
sub-04,106,stimulus_106,1,0,train
sub-04,107,stimulus_107,0,1,train
sub-04,108,stimulus_108,2,2,train
sub-04,109,stimulus_109,0,2,val
sub-04,110,stimulus_110,3,1,train
sub-04,111,stimulus_111,3,2,train
sub-04,112,stimulus_112,2,3,train
sub-04,113,stimulus_113,3,1,test
sub-04,114,stimulus_114,2,1,train
sub-04,115,stimulus_115,1,2,train
sub-04,116,stimulus_116,3,1,train
sub-04,117,stimulus_117,1,0,train
sub-04,118,stimulus_118,1,1,val
sub-04,119,stimulus_119,0,1,train
sub-04,120,stimulus_120,2,0,train
sub-04,121,stimulus_121,2,1,train
sub-04,122,stimulus_122,1,1,train
sub-04,123,stimulus_123,3,1,test
sub-04,124,stimulus_124,0,0,train
sub-04,125,stimulus_125,3,2,train
sub-04,126,stimulus_126,3,2,train
sub-04,127,stimulus_127,0,3,train
sub-04,128,stimulus_128,0,1,train
sub-04,129,stimulus_129,0,2,train
sub-04,130,stimulus_130,2,2,train
sub-04,131,stimulus_131,2,0,train
sub-04,132,stimulus_132,0,0,train
sub-04,133,stimulus_133,0,0,train
sub-04,134,stimulus_134,1,2,train
sub-04,135,stimulus_135,0,0,train
sub-04,136,stimulus_136,0,0,train
sub-04,137,stimulus_137,0,0,train
sub-04,138,stimulus_138,1,0,val
sub-04,139,stimulus_139,1,1,train
sub-04,140,stimulus_140,2,3,train
sub-04,141,stimulus_141,0,0,train
sub-04,142,stimulus_142,2,0,train
sub-04,143,stimulus_143,1,0,train
sub-04,144,stimulus_144,1,0,test
sub-04,145,stimulus_145,1,3,train
sub-04,146,stimulus_146,3,3,test
sub-04,147,stimulus_147,2,2,train
sub-04,148,stimulus_148,1,3,train
sub-04,149,stimulus_149,3,2,train
sub-04,150,stimulus_150,2,2,test
sub-04,151,stimulus_151,3,2,train
sub-04,152,stimulus_152,3,3,train
sub-04,153,stimulus_153,0,0,train
sub-04,154,stimulus_154,0,0,val
sub-04,155,stimulus_155,1,0,val
sub-04,156,stimulus_156,1,3,train
sub-04,157,stimulus_157,1,3,train
sub-04,158,stimulus_158,0,1,train
sub-04,159,stimulus_159,0,1,train
sub-04,160,stimulus_160,1,2,train
sub-04,161,stimulus_161,3,2,train
sub-04,162,stimulus_162,3,3,train
sub-04,163,stimulus_163,3,3,train
sub-04,164,stimulus_164,3,1,train
sub-04,165,stimulus_165,3,2,train
sub-04,166,stimulus_166,0,2,train
sub-04,167,stimulus_167,3,3,test
sub-04,168,stimulus_168,2,0,train
sub-04,169,stimulus_169,1,1,train
sub-04,170,stimulus_170,0,3,val
sub-04,171,stimulus_171,2,2,train
sub-04,172,stimulus_172,3,1,train
sub-04,173,stimulus_173,2,2,train
sub-04,174,stimulus_174,1,1,train
sub-04,175,stimulus_175,2,3,train
sub-04,176,stimulus_176,3,3,train
sub-04,177,stimulus_177,2,2,val
sub-04,178,stimulus_178,2,0,train
sub-04,179,stimulus_179,1,0,train
sub-04,180,stimulus_180,2,2,train
sub-04,181,stimulus_181,0,1,train
sub-04,182,stimulus_182,3,3,train
sub-04,183,stimulus_183,2,3,train
sub-04,184,stimulus_184,3,3,val
sub-04,185,stimulus_185,2,3,train
sub-04,186,stimulus_186,0,0,train
sub-04,187,stimulus_187,0,0,train
sub-04,188,stimulus_188,3,1,train
sub-04,189,stimulus_189,0,3,train
sub-04,190,stimulus_190,0,2,train
sub-04,191,stimulus_191,3,2,train
sub-04,192,stimulus_192,3,3,train
sub-04,193,stimulus_193,2,1,train
sub-04,194,stimulus_194,2,0,train
sub-04,195,stimulus_195,0,1,train
sub-04,196,stimulus_196,3,2,train
sub-04,197,stimulus_197,0,3,train
sub-04,198,stimulus_198,3,0,train
sub-04,199,stimulus_199,2,2,train
sub-04,200,stimulus_200,2,3,train
sub-04,201,stimulus_201,2,1,val
sub-04,202,stimulus_202,1,3,train
sub-04,203,stimulus_203,1,0,train
sub-04,204,stimulus_204,3,1,train
sub-04,205,stimulus_205,3,3,train
sub-04,206,stimulus_206,3,3,train
sub-04,207,stimulus_207,3,3,test
sub-04,208,stimulus_208,0,1,train
sub-04,209,stimulus_209,1,2,train
sub-04,210,stimulus_210,1,2,train
sub-04,211,stimulus_211,0,1,train
sub-04,212,stimulus_212,1,1,train
sub-04,213,stimulus_213,0,1,train
sub-04,214,stimulus_214,0,0,train
sub-04,215,stimulus_215,3,3,train
sub-04,216,stimulus_216,0,2,train
sub-04,217,stimulus_217,3,3,val
sub-04,218,stimulus_218,0,2,val
sub-04,219,stimulus_219,3,3,train
sub-04,220,stimulus_220,2,3,train
sub-04,221,stimulus_221,1,2,train
sub-04,222,stimulus_222,0,3,train
sub-04,223,stimulus_223,0,3,train
sub-04,224,stimulus_224,2,2,val
sub-04,225,stimulus_225,0,0,train
sub-04,226,stimulus_226,0,0,train
sub-04,227,stimulus_227,2,1,train
sub-04,228,stimulus_228,3,3,test
sub-04,229,stimulus_229,2,3,train
sub-04,230,stimulus_230,3,3,val
sub-04,231,stimulus_231,1,3,train
sub-04,232,stimulus_232,3,3,train
sub-04,233,stimulus_233,1,3,train
sub-04,234,stimulus_234,0,3,train
sub-04,235,stimulus_235,0,1,val
sub-04,236,stimulus_236,0,0,train
sub-04,237,stimulus_237,3,3,train
sub-04,238,stimulus_238,0,3,train
sub-04,239,stimulus_239,1,3,train
sub-04,240,stimulus_240,0,2,train
sub-04,241,stimulus_241,2,1,train
sub-04,242,stimulus_242,1,1,val
sub-04,243,stimulus_243,0,1,train
sub-04,244,stimulus_244,0,1,train
sub-04,245,stimulus_245,2,1,train
sub-04,246,stimulus_246,2,2,train
sub-04,247,stimulus_247,2,1,train
sub-04,248,stimulus_248,2,3,train
sub-04,249,stimulus_249,0,2,train
sub-04,250,stimulus_250,1,1,train
sub-04,251,stimulus_251,3,3,train
sub-04,252,stimulus_252,0,1,train
sub-04,253,stimulus_253,3,3,test
sub-04,254,stimulus_254,1,1,val
sub-04,255,stimulus_255,3,0,train
sub-04,256,stimulus_256,3,3,train
sub-04,257,stimulus_257,2,1,train
sub-04,258,stimulus_258,3,3,val
sub-04,259,stimulus_259,0,3,train
sub-04,260,stimulus_260,3,3,train
sub-04,261,stimulus_261,3,3,train
sub-04,262,stimulus_262,1,3,train
sub-04,263,stimulus_263,2,0,train
sub-04,264,stimulus_264,3,3,test
sub-04,265,stimulus_265,2,1,train
sub-04,266,stimulus_266,0,3,train
sub-04,267,stimulus_267,3,1,train
sub-04,268,stimulus_268,0,0,val
sub-04,269,stimulus_269,0,3,val
sub-04,270,stimulus_270,1,3,train
sub-04,271,stimulus_271,0,3,train
sub-04,272,stimulus_272,1,2,train
sub-04,273,stimulus_273,3,3,train
sub-04,274,stimulus_274,3,0,train
sub-04,275,stimulus_275,3,3,train
sub-04,276,stimulus_276,0,1,train
sub-04,277,stimulus_277,3,2,train
sub-04,278,stimulus_278,0,0,train
sub-04,279,stimulus_279,0,0,val
sub-04,280,stimulus_280,2,3,test
sub-04,281,stimulus_281,2,3,train
sub-04,282,stimulus_282,1,0,train
sub-04,283,stimulus_283,1,2,train
sub-04,284,stimulus_284,2,1,train
sub-04,285,stimulus_285,1,0,test
sub-04,286,stimulus_286,2,2,train
sub-04,287,stimulus_287,2,3,train
sub-04,288,stimulus_288,0,0,train
sub-04,289,stimulus_289,3,3,train
sub-04,290,stimulus_290,2,0,train
sub-04,291,stimulus_291,3,3,train
sub-04,292,stimulus_292,3,2,train
sub-04,293,stimulus_293,3,2,train
sub-04,294,stimulus_294,2,2,test
sub-04,295,stimulus_295,3,3,train
sub-04,296,stimulus_296,3,1,train
sub-04,297,stimulus_297,3,1,train
sub-04,298,stimulus_298,2,0,train
sub-04,299,stimulus_299,0,0,train
sub-04,300,stimulus_300,1,0,train
sub-04,301,stimulus_301,3,1,train
sub-04,302,stimulus_302,2,3,train
sub-04,303,stimulus_303,2,1,train
sub-04,304,stimulus_304,3,1,train
sub-04,305,stimulus_305,2,0,train
sub-04,306,stimulus_306,0,0,train
sub-04,307,stimulus_307,3,2,train
sub-04,308,stimulus_308,0,3,train
sub-04,309,stimulus_309,2,3,train
sub-04,310,stimulus_310,2,2,train
sub-04,311,stimulus_311,2,2,train
sub-04,312,stimulus_312,0,2,train
sub-04,313,stimulus_313,1,2,train
sub-04,314,stimulus_314,2,2,train
sub-04,315,stimulus_315,3,1,train
sub-04,316,stimulus_316,0,3,train
sub-04,317,stimulus_317,3,3,train
sub-04,318,stimulus_318,1,2,val
sub-04,319,stimulus_319,3,1,train
sub-04,320,stimulus_320,3,3,train
sub-04,321,stimulus_321,3,3,val
sub-04,322,stimulus_322,3,2,train
sub-04,323,stimulus_323,3,2,train
sub-04,324,stimulus_324,1,3,train
sub-04,325,stimulus_325,3,3,train
sub-04,326,stimulus_326,1,0,train
sub-04,327,stimulus_327,2,3,train
sub-04,328,stimulus_328,3,3,train
sub-04,329,stimulus_329,0,2,train
sub-04,330,stimulus_330,2,3,train
sub-04,331,stimulus_331,3,2,val
sub-04,332,stimulus_332,0,2,train
sub-04,333,stimulus_333,1,1,train
sub-04,334,stimulus_334,1,1,train
sub-04,335,stimulus_335,0,0,train
sub-04,336,stimulus_336,2,3,test
sub-04,337,stimulus_337,3,3,val
sub-04,338,stimulus_338,1,3,train
sub-04,339,stimulus_339,3,0,val
sub-04,340,stimulus_340,1,0,train
sub-04,341,stimulus_341,1,1,train
sub-04,342,stimulus_342,2,2,train
sub-04,343,stimulus_343,2,1,train
sub-04,344,stimulus_344,3,0,train
sub-04,345,stimulus_345,0,1,train
sub-04,346,stimulus_346,2,1,val
sub-04,347,stimulus_347,2,3,train
sub-04,348,stimulus_348,3,0,train
sub-04,349,stimulus_349,2,3,train
sub-04,350,stimulus_350,1,0,test
sub-04,351,stimulus_351,1,0,train
sub-04,352,stimulus_352,0,1,train
sub-04,353,stimulus_353,3,3,train
sub-04,354,stimulus_354,3,0,train
sub-04,355,stimulus_355,0,3,train
sub-04,356,stimulus_356,3,2,train
sub-04,357,stimulus_357,2,2,train
sub-04,358,stimulus_358,3,3,train
sub-04,359,stimulus_359,1,2,train
sub-04,360,stimulus_360,2,0,train
sub-04,361,stimulus_361,2,0,train
sub-04,362,stimulus_362,3,2,train
sub-04,363,stimulus_363,0,1,train
sub-04,364,stimulus_364,0,2,train
sub-04,365,stimulus_365,3,2,train
sub-04,366,stimulus_366,3,2,train
sub-04,367,stimulus_367,1,1,train
sub-04,368,stimulus_368,2,0,train
sub-04,369,stimulus_369,2,1,train
sub-04,370,stimulus_370,1,2,train
sub-04,371,stimulus_371,1,0,train
sub-04,372,stimulus_372,1,2,train
sub-04,373,stimulus_373,1,1,val
sub-04,374,stimulus_374,0,1,val
sub-04,375,stimulus_375,1,3,train
sub-04,376,stimulus_376,1,1,train
sub-04,377,stimulus_377,0,2,train
sub-04,378,stimulus_378,1,0,train
sub-04,379,stimulus_379,0,1,test
sub-04,380,stimulus_380,3,3,train
sub-04,381,stimulus_381,3,2,train
sub-04,382,stimulus_382,1,0,train
sub-04,383,stimulus_383,0,1,train
sub-04,384,stimulus_384,0,1,train
sub-04,385,stimulus_385,1,3,val
sub-04,386,stimulus_386,2,0,train
sub-04,387,stimulus_387,0,1,test
sub-04,388,stimulus_388,3,2,train
sub-04,389,stimulus_389,0,3,test
sub-04,390,stimulus_390,1,0,train
sub-04,391,stimulus_391,3,3,train
sub-04,392,stimulus_392,3,2,train
sub-04,393,stimulus_393,0,0,train
sub-04,394,stimulus_394,2,1,train
sub-04,395,stimulus_395,1,3,train
sub-04,396,stimulus_396,3,1,test
sub-04,397,stimulus_397,2,0,train
sub-04,398,stimulus_398,1,0,test
sub-04,399,stimulus_399,2,0,train
sub-04,400,stimulus_400,3,2,test
sub-04,401,stimulus_401,1,1,train
sub-04,402,stimulus_402,2,1,train
sub-04,403,stimulus_403,3,0,val
sub-04,404,stimulus_404,2,1,train
sub-04,405,stimulus_405,3,0,test
sub-04,406,stimulus_406,0,0,train
sub-04,407,stimulus_407,2,0,train
sub-04,408,stimulus_408,1,1,train
sub-04,409,stimulus_409,3,3,train
sub-04,410,stimulus_410,3,0,train
sub-04,411,stimulus_411,3,3,train
sub-04,412,stimulus_412,2,1,train
sub-04,413,stimulus_413,3,0,train
sub-04,414,stimulus_414,0,0,train
sub-04,415,stimulus_415,2,0,train
sub-04,416,stimulus_416,2,1,train
sub-04,417,stimulus_417,0,3,train
sub-04,418,stimulus_418,3,0,train
sub-04,419,stimulus_419,1,3,val
sub-04,420,stimulus_420,3,2,train
sub-04,421,stimulus_421,3,0,train
sub-04,422,stimulus_422,0,3,train
sub-04,423,stimulus_423,0,1,train
sub-04,424,stimulus_424,1,1,train
sub-04,425,stimulus_425,3,2,train
sub-04,426,stimulus_426,3,3,train
sub-04,427,stimulus_427,2,1,train
sub-04,428,stimulus_428,1,2,train
sub-04,429,stimulus_429,3,3,train
sub-04,430,stimulus_430,2,3,train
sub-04,431,stimulus_431,3,3,train
sub-04,432,stimulus_432,3,3,val
sub-04,433,stimulus_433,2,3,train
sub-04,434,stimulus_434,0,1,train
sub-04,435,stimulus_435,0,2,val
sub-04,436,stimulus_436,0,2,train
sub-04,437,stimulus_437,0,2,train
sub-04,438,stimulus_438,3,0,test
sub-04,439,stimulus_439,0,1,train
sub-04,440,stimulus_440,1,0,train
sub-04,441,stimulus_441,0,0,train
sub-04,442,stimulus_442,1,3,train
sub-04,443,stimulus_443,0,2,train
sub-04,444,stimulus_444,0,1,train
sub-04,445,stimulus_445,3,3,test
sub-04,446,stimulus_446,3,1,train
sub-04,447,stimulus_447,2,2,train
sub-04,448,stimulus_448,1,3,train
sub-04,449,stimulus_449,2,2,test
sub-04,450,stimulus_450,0,2,train
sub-04,451,stimulus_451,0,3,train
sub-04,452,stimulus_452,3,3,train
sub-04,453,stimulus_453,1,0,val
sub-04,454,stimulus_454,3,2,train
sub-04,455,stimulus_455,1,0,test
sub-04,456,stimulus_456,2,2,train
sub-04,457,stimulus_457,1,1,test
sub-04,458,stimulus_458,3,3,train
sub-04,459,stimulus_459,1,2,train
sub-04,460,stimulus_460,0,3,train
sub-04,461,stimulus_461,0,3,test
sub-04,462,stimulus_462,3,2,train
sub-04,463,stimulus_463,2,1,train
sub-04,464,stimulus_464,0,0,train
sub-04,465,stimulus_465,3,3,train
sub-04,466,stimulus_466,0,1,train
sub-04,467,stimulus_467,2,2,train
sub-04,468,stimulus_468,2,1,train
sub-04,469,stimulus_469,2,3,train
sub-04,470,stimulus_470,1,1,train
sub-04,471,stimulus_471,2,1,val
sub-04,472,stimulus_472,3,2,train
sub-04,473,stimulus_473,2,2,test
sub-04,474,stimulus_474,0,3,train
sub-04,475,stimulus_475,1,2,test
sub-04,476,stimulus_476,2,3,val
sub-04,477,stimulus_477,1,1,val
sub-04,478,stimulus_478,2,3,train
sub-04,479,stimulus_479,3,1,train
sub-04,480,stimulus_480,3,3,train
sub-04,481,stimulus_481,0,2,train
sub-04,482,stimulus_482,0,2,train
sub-04,483,stimulus_483,3,1,train
sub-04,484,stimulus_484,1,1,train
sub-04,485,stimulus_485,1,1,train
sub-04,486,stimulus_486,1,1,train
sub-04,487,stimulus_487,2,3,train
sub-04,488,stimulus_488,1,0,test
sub-04,489,stimulus_489,0,3,val
sub-04,490,stimulus_490,0,1,val
sub-04,491,stimulus_491,2,1,train
sub-04,492,stimulus_492,0,0,test
sub-04,493,stimulus_493,2,1,test
sub-04,494,stimulus_494,0,1,train
sub-04,495,stimulus_495,0,0,train
sub-04,496,stimulus_496,1,2,train
sub-04,497,stimulus_497,1,1,train
sub-04,498,stimulus_498,1,1,train
sub-04,499,stimulus_499,1,2,train
sub-04,500,stimulus_500,1,3,train
sub-04,501,stimulus_501,3,3,train
sub-04,502,stimulus_502,1,1,test
sub-04,503,stimulus_503,2,3,train
sub-04,504,stimulus_504,1,3,train
sub-04,505,stimulus_505,1,1,val
sub-04,506,stimulus_506,2,3,train
sub-04,507,stimulus_507,3,1,train
sub-04,508,stimulus_508,1,0,train
sub-04,509,stimulus_509,1,2,train
sub-04,510,stimulus_510,1,0,val
sub-04,511,stimulus_511,3,3,val
sub-04,512,stimulus_512,0,0,test
sub-04,513,stimulus_513,0,0,train
sub-04,514,stimulus_514,0,0,train
sub-04,515,stimulus_515,3,1,train
sub-04,516,stimulus_516,3,3,train
